userid,register_time,country
63132,2017-03-17,TW
63137,2017-05-18,VN
63143,2017-01-18,PH
63148,2017-04-10,TH
63155,2017-03-22,TH
63156,2017-02-20,MY
63163,2017-05-28,SG
63169,2017-02-16,TW
63179,2017-04-01,TW
63182,2017-04-15,ID
63186,2017-01-04,MY
63190,2017-01-26,PH
63191,2017-02-13,PH
63200,2017-04-21,MY
63207,2017-05-19,PH
63208,2017-01-17,ID
63216,2017-04-16,SG
63220,2017-02-12,VN
63225,2017-02-17,ID
63235,2017-04-19,MY
63239,2017-04-06,MY
63242,2017-05-31,TW
63246,2017-03-05,SG
63248,2017-02-27,ID
63252,2017-04-27,TH
63259,2017-05-24,ID
63260,2017-03-23,PH
63270,2017-01-20,MY
63278,2017-04-15,TW
63282,2017-03-13,TW
63287,2017-01-13,ID
63288,2017-03-05,TH
63295,2017-05-24,TW
63304,2017-03-11,MY
63309,2017-04-12,PH
63319,2017-04-03,TH
63324,2017-01-17,VN
63332,2017-04-10,ID
63340,2017-01-26,TW
63350,2017-04-18,PH
63353,2017-03-05,TW
63359,2017-04-15,TH
63361,2017-05-18,MY
63364,2017-04-10,ID
63369,2017-04-23,SG
63375,2017-03-29,TW
63378,2017-01-29,ID
63386,2017-01-13,PH
63388,2017-01-23,TH
63394,2017-02-12,SG
63398,2017-01-19,SG
63405,2017-04-16,SG
63409,2017-01-22,SG
63410,2017-01-05,PH
63414,2017-02-28,TW
63418,2017-03-27,SG
63419,2017-03-09,PH
63421,2017-03-23,VN
63425,2017-02-03,VN
63428,2017-01-10,VN
63437,2017-01-28,TW
63443,2017-04-30,TH
63452,2017-03-15,SG
63454,2017-04-22,TH
63456,2017-03-29,VN
63460,2017-04-07,PH
63465,2017-04-19,VN
63466,2017-01-22,TH
63471,2017-03-23,SG
63481,2017-02-04,MY
63485,2017-04-03,ID
63493,2017-05-19,SG
63494,2017-01-22,SG
63497,2017-03-30,SG
63501,2017-03-17,SG
63510,2017-05-09,SG
63516,2017-01-19,TW
63517,2017-01-29,PH
63525,2017-04-20,TH
63533,2017-02-03,PH
63534,2017-01-11,TW
63535,2017-06-01,ID
63543,2017-02-13,TW
63548,2017-01-10,PH
63554,2017-04-20,VN
63564,2017-04-11,MY
63566,2017-03-28,TH
63575,2017-03-15,TW
63580,2017-03-19,PH
63590,2017-01-24,MY
63597,2017-05-07,TW
63601,2017-03-06,PH
63609,2017-02-17,PH
63617,2017-05-06,SG
63625,2017-02-05,ID
63632,2017-03-13,SG
63640,2017-01-31,PH
63650,2017-04-23,ID
63658,2017-05-12,VN
63662,2017-04-03,TW
63665,2017-05-18,MY
63670,2017-01-06,ID
63674,2017-04-09,MY
63675,2017-03-24,TH
63677,2017-01-11,MY
63678,2017-04-16,MY
63683,2017-02-23,ID
63686,2017-03-31,PH
63693,2017-01-22,MY
63696,2017-02-12,VN
63697,2017-04-15,VN
63700,2017-03-26,TH
63709,2017-05-03,ID
63718,2017-02-21,MY
63720,2017-04-04,TH
63723,2017-03-12,MY
63731,2017-05-06,PH
63737,2017-03-01,VN
63741,2017-06-01,VN
63746,2017-05-28,TH
63754,2017-05-24,TW
63764,2017-01-05,SG
63769,2017-02-10,VN
63772,2017-05-15,TW
63775,2017-04-05,SG
63778,2017-03-11,TW
63787,2017-02-10,TW
63791,2017-05-21,MY
63796,2017-02-17,TH
63805,2017-03-24,TH
63811,2017-03-29,SG
63820,2017-03-27,TW
63826,2017-03-18,MY
63832,2017-02-27,SG
63833,2017-05-18,MY
63835,2017-02-28,MY
63843,2017-04-30,SG
63849,2017-04-29,TW
63856,2017-02-05,SG
63861,2017-05-25,TH
63871,2017-05-09,TW
63880,2017-03-27,PH
63890,2017-02-10,ID
63895,2017-02-10,PH
63901,2017-04-22,SG
63904,2017-03-29,SG
63914,2017-03-31,ID
63924,2017-05-26,ID
63925,2017-03-12,ID
63935,2017-05-14,SG
63942,2017-03-13,TH
63943,2017-05-04,MY
63951,2017-04-28,ID
63954,2017-01-28,VN
63955,2017-03-04,VN
63964,2017-04-30,MY
63966,2017-03-14,PH
63967,2017-05-05,ID
63974,2017-04-14,ID
63981,2017-05-31,MY
63990,2017-02-12,ID
63995,2017-05-18,ID
64005,2017-04-10,ID
64011,2017-04-01,ID
64012,2017-05-07,PH
64020,2017-05-22,VN
64023,2017-04-08,SG
64027,2017-05-22,TH
64036,2017-04-28,MY
64037,2017-04-21,SG
64042,2017-04-13,MY
64050,2017-04-06,PH
64059,2017-01-04,MY
64063,2017-01-12,TH
64073,2017-02-08,TH
64082,2017-02-26,PH
64088,2017-02-06,ID
64094,2017-01-22,ID
64100,2017-04-11,SG
64105,2017-05-16,VN
64112,2017-01-01,TH
64118,2017-05-12,MY
64124,2017-04-27,MY
64133,2017-05-14,PH
64136,2017-01-03,TH
64140,2017-01-09,TH
64146,2017-05-28,TW
64155,2017-02-08,VN
64156,2017-02-12,TH
64166,2017-05-17,VN
64167,2017-04-26,TH
64174,2017-03-12,PH
64177,2017-05-30,PH
64180,2017-05-26,PH
64186,2017-01-12,SG
64190,2017-01-31,MY
64194,2017-02-22,TW
64203,2017-01-11,ID
64213,2017-02-05,VN
64219,2017-05-22,MY
64222,2017-02-07,MY
64228,2017-01-01,SG
64229,2017-05-12,PH
64235,2017-03-07,MY
64239,2017-03-04,TW
64245,2017-04-15,TW
64253,2017-01-15,MY
64257,2017-04-10,MY
64263,2017-05-29,ID
64269,2017-02-20,SG
64276,2017-02-12,TH
64283,2017-03-14,TW
64285,2017-03-22,SG
64292,2017-04-09,SG
64298,2017-03-21,ID
64299,2017-01-28,VN
64303,2017-02-21,ID
64312,2017-03-23,MY
64322,2017-02-16,TH
64331,2017-05-16,ID
64333,2017-01-01,TH
64336,2017-05-22,VN
64340,2017-03-03,VN
64342,2017-05-21,MY
64345,2017-05-30,TW
64348,2017-05-22,SG
64354,2017-01-16,ID
64357,2017-05-06,ID
64365,2017-02-22,MY
64369,2017-01-04,MY
64371,2017-04-08,MY
64374,2017-01-21,VN
64382,2017-02-21,TH
64387,2017-05-06,MY
64394,2017-03-01,TW
64397,2017-01-05,VN
64405,2017-01-21,PH
64412,2017-02-01,VN
64415,2017-03-26,TW
64425,2017-03-16,SG
64426,2017-03-27,TW
64432,2017-05-20,TW
64433,2017-01-04,VN
64434,2017-04-09,SG
64437,2017-01-25,MY
64445,2017-01-06,TH
64454,2017-01-06,ID
64461,2017-03-10,SG
64469,2017-01-22,SG
64477,2017-01-13,PH
64486,2017-03-09,MY
64496,2017-05-13,ID
64497,2017-01-08,ID
64501,2017-01-12,TH
64511,2017-05-16,TW
64516,2017-02-01,SG
64518,2017-02-04,MY
64521,2017-03-18,MY
64529,2017-01-06,TH
64539,2017-02-03,MY
64545,2017-03-07,TH
64550,2017-04-14,TW
64551,2017-05-10,TW
64553,2017-01-01,TW
64555,2017-05-29,PH
64562,2017-04-21,SG
64572,2017-04-07,ID
64575,2017-02-26,TH
64582,2017-03-31,MY
64592,2017-01-01,TW
64597,2017-02-28,TW
64604,2017-05-24,SG
64609,2017-01-11,VN
64615,2017-04-11,TW
64616,2017-01-04,TW
64622,2017-01-21,ID
64631,2017-01-07,VN
64634,2017-01-01,PH
64639,2017-05-20,ID
64643,2017-03-17,TW
64652,2017-03-14,TW
64662,2017-02-02,SG
64664,2017-05-02,TW
64666,2017-05-15,VN
64674,2017-01-08,SG
64679,2017-03-06,TH
64680,2017-02-07,TW
64682,2017-02-27,SG
64683,2017-02-22,TW
64692,2017-01-16,SG
64694,2017-04-01,MY
64700,2017-04-25,MY
64703,2017-02-22,SG
64711,2017-03-08,VN
64717,2017-03-18,VN
64725,2017-01-30,MY
64726,2017-01-13,TW
64728,2017-02-19,MY
64737,2017-03-09,VN
64739,2017-05-18,SG
64741,2017-04-24,TH
64749,2017-05-07,SG
64750,2017-03-20,ID
64757,2017-01-25,TH
64764,2017-02-03,PH
64774,2017-04-14,TW
64778,2017-04-20,TH
64781,2017-01-09,ID
64787,2017-04-10,VN
64790,2017-03-17,TW
64798,2017-04-16,TW
64808,2017-04-19,ID
64816,2017-01-17,MY
64823,2017-01-08,TH
64826,2017-05-06,SG
64834,2017-01-09,TH
64839,2017-05-27,MY
64841,2017-02-03,TH
64848,2017-02-09,VN
64858,2017-04-24,TH
64867,2017-05-24,MY
64871,2017-05-22,PH
64877,2017-03-09,PH
64878,2017-02-24,TW
64884,2017-01-18,PH
64885,2017-05-02,PH
64891,2017-05-23,ID
64897,2017-05-20,ID
64901,2017-01-26,TH
64905,2017-03-18,MY
64910,2017-02-12,TH
64911,2017-05-19,TH
64919,2017-02-23,ID
64928,2017-02-01,TW
64933,2017-01-29,TH
64935,2017-02-03,SG
64936,2017-01-01,MY
64944,2017-02-06,TW
64953,2017-05-21,VN
64960,2017-03-23,MY
64962,2017-01-31,VN
64970,2017-04-27,ID
64976,2017-04-16,MY
64977,2017-02-05,TH
64979,2017-05-08,TH
64987,2017-04-12,TW
64989,2017-04-18,ID
64995,2017-04-15,VN
64998,2017-01-30,ID
65001,2017-04-09,ID
65004,2017-05-13,MY
65008,2017-02-24,TH
65018,2017-02-28,ID
65023,2017-01-18,TW
65033,2017-03-23,SG
65038,2017-05-30,TH
65042,2017-03-27,MY
65051,2017-02-12,SG
65054,2017-04-01,TW
65058,2017-03-05,MY
65060,2017-04-04,PH
65065,2017-05-22,TW
65072,2017-01-23,VN
65080,2017-02-11,ID
65083,2017-02-17,PH
65093,2017-05-14,SG
65095,2017-03-13,MY
65102,2017-04-17,PH
65105,2017-01-29,ID
65113,2017-01-12,MY
65117,2017-03-20,VN
65120,2017-01-30,VN
65129,2017-01-25,TW
65136,2017-03-23,TH
65140,2017-02-25,SG
65142,2017-03-10,TW
65143,2017-01-22,TH
65147,2017-04-05,TH
65153,2017-05-27,TW
65158,2017-02-02,PH
65159,2017-02-21,TW
65162,2017-02-19,ID
65163,2017-04-03,MY
65170,2017-02-18,ID
65180,2017-03-09,SG
65189,2017-04-01,ID
65195,2017-01-11,VN
65202,2017-05-30,SG
65210,2017-03-29,MY
65218,2017-02-28,ID
65224,2017-01-20,TW
65233,2017-04-03,TW
65241,2017-03-07,SG
65248,2017-05-29,TW
65249,2017-04-07,TH
65257,2017-03-05,TH
65266,2017-01-17,MY
65274,2017-05-04,MY
65281,2017-01-17,PH
65282,2017-05-07,MY
65284,2017-05-20,VN
65289,2017-04-03,TH
65292,2017-03-20,VN
65300,2017-03-25,MY
65303,2017-03-02,TW
65310,2017-04-27,TH
65314,2017-01-07,TH
65316,2017-02-23,TW
65322,2017-03-09,VN
65327,2017-03-18,SG
65333,2017-01-26,TW
65341,2017-02-19,ID
65350,2017-03-11,ID
65358,2017-02-13,MY
65359,2017-04-04,TW
65367,2017-02-26,PH
65370,2017-04-20,MY
65377,2017-03-11,TH
65383,2017-03-01,VN
65392,2017-03-14,MY
65396,2017-03-10,TW
65400,2017-01-04,VN
65410,2017-05-28,VN
65414,2017-05-23,ID
65423,2017-01-27,SG
65428,2017-03-10,SG
65437,2017-03-10,MY
65444,2017-04-05,SG
65446,2017-05-02,TH
65447,2017-05-22,MY
65451,2017-03-24,SG
65456,2017-04-28,VN
65465,2017-04-15,PH
65470,2017-02-09,PH
65471,2017-02-22,PH
65480,2017-03-03,MY
65483,2017-04-19,ID
65485,2017-02-10,PH
65492,2017-04-30,VN
65494,2017-05-10,PH
65499,2017-05-05,VN
65504,2017-05-29,ID
65510,2017-01-24,ID
65520,2017-01-17,VN
65527,2017-02-07,TW
65536,2017-03-06,ID
65538,2017-01-24,TW
65543,2017-04-14,SG
65550,2017-01-30,PH
65553,2017-05-23,MY
65555,2017-02-08,TH
65565,2017-03-07,PH
65569,2017-04-16,PH
65576,2017-04-06,MY
65577,2017-02-27,TH
65581,2017-03-24,ID
65588,2017-02-06,MY
65590,2017-05-27,TH
65593,2017-04-30,SG
65602,2017-04-05,MY
65604,2017-03-30,PH
65609,2017-01-19,MY
65615,2017-01-28,MY
65620,2017-01-17,VN
65627,2017-02-19,MY
65629,2017-05-26,PH
65631,2017-02-10,VN
65633,2017-05-28,SG
65637,2017-05-02,VN
65645,2017-01-24,TW
65646,2017-03-01,MY
65648,2017-03-13,VN
65650,2017-05-07,ID
65660,2017-03-29,VN
65670,2017-03-26,TH
65671,2017-03-27,TH
65681,2017-01-02,TW
65683,2017-04-11,SG
65690,2017-01-20,MY
65697,2017-01-03,VN
65707,2017-01-22,ID
65709,2017-01-28,ID
65711,2017-05-18,MY
65719,2017-05-16,MY
65720,2017-01-17,SG
65722,2017-01-16,PH
65727,2017-04-30,MY
65732,2017-01-31,TH
65736,2017-01-20,PH
65741,2017-03-28,TW
65744,2017-04-02,TH
65752,2017-02-13,SG
65758,2017-03-20,PH
65760,2017-03-28,SG
65770,2017-01-11,TH
65777,2017-04-13,MY
65787,2017-05-04,MY
65789,2017-01-24,ID
65791,2017-01-28,TH
65793,2017-01-07,SG
65803,2017-03-30,TH
65807,2017-04-25,ID
65808,2017-01-24,VN
65813,2017-01-12,SG
65814,2017-01-05,TW
65817,2017-04-10,VN
65827,2017-01-12,TH
65836,2017-05-13,SG
65845,2017-04-10,PH
65852,2017-05-05,VN
65856,2017-04-24,ID
65859,2017-01-29,TH
65863,2017-05-06,TH
65866,2017-01-24,PH
65873,2017-03-13,TW
65883,2017-03-19,SG
65887,2017-02-10,TH
65892,2017-06-01,SG
65900,2017-01-21,PH
65903,2017-05-22,PH
65910,2017-02-23,VN
65913,2017-01-16,TW
65922,2017-05-22,TW
65928,2017-02-26,TH
65933,2017-04-17,TW
65937,2017-05-18,TW
65939,2017-01-17,VN
65947,2017-02-13,SG
65957,2017-05-24,PH
65963,2017-03-20,PH
65967,2017-05-13,SG
65969,2017-01-24,TW
65971,2017-05-08,SG
65980,2017-04-21,SG
65989,2017-02-17,TW
65992,2017-04-08,PH
65993,2017-04-03,ID
66002,2017-03-19,VN
66009,2017-02-03,TH
66018,2017-02-17,TH
66021,2017-05-06,ID
66022,2017-02-15,ID
66023,2017-01-03,TW
66029,2017-02-23,TH
66039,2017-05-04,TH
66048,2017-05-30,PH
66055,2017-02-24,TH
66056,2017-03-10,VN
66061,2017-02-24,ID
66071,2017-02-26,MY
66075,2017-03-05,VN
66076,2017-05-12,TW
66079,2017-05-05,VN
66086,2017-01-10,ID
66095,2017-05-29,SG
66096,2017-02-25,TW
66103,2017-02-23,TH
66104,2017-04-04,MY
66105,2017-04-07,VN
66111,2017-03-03,MY
66113,2017-05-15,TW
66119,2017-01-10,SG
66128,2017-04-05,VN
66137,2017-02-11,PH
66144,2017-03-09,TW
66152,2017-01-01,SG
66156,2017-01-20,VN
66163,2017-02-25,VN
66172,2017-02-02,PH
66174,2017-04-01,ID
66183,2017-04-09,PH
66191,2017-05-26,ID
66194,2017-03-07,TW
66199,2017-01-09,SG
66205,2017-04-24,ID
66215,2017-05-07,TH
66220,2017-04-20,VN
66230,2017-05-09,SG
66232,2017-04-26,VN
66233,2017-01-02,SG
66241,2017-04-18,TW
66251,2017-01-17,TW
66260,2017-01-21,MY
66261,2017-01-05,ID
66268,2017-01-01,TW
66270,2017-05-23,VN
66276,2017-04-01,TH
66283,2017-02-23,TH
66284,2017-05-05,ID
66290,2017-01-20,SG
66292,2017-04-25,TH
66298,2017-01-20,TW
66307,2017-03-15,TW
66313,2017-05-01,TH
66318,2017-02-14,PH
66328,2017-01-05,TH
66335,2017-04-30,PH
66342,2017-01-30,PH
66346,2017-04-08,PH
66350,2017-02-23,MY
66359,2017-04-08,SG
66368,2017-05-17,MY
66372,2017-01-16,SG
66379,2017-02-13,PH
66387,2017-05-23,VN
66390,2017-02-04,VN
66396,2017-01-27,PH
66405,2017-02-05,ID
66409,2017-01-30,VN
66418,2017-03-14,PH
66426,2017-03-28,TW
66436,2017-03-28,SG
66442,2017-04-07,ID
66444,2017-01-02,TW
66449,2017-05-05,VN
66454,2017-04-12,ID
66462,2017-05-22,MY
66467,2017-05-13,MY
66476,2017-02-13,TW
66483,2017-04-18,ID
66487,2017-03-24,VN
66489,2017-01-26,MY
66491,2017-02-17,VN
66497,2017-02-06,MY
66507,2017-03-02,TW
66511,2017-03-27,SG
66512,2017-03-14,TH
66514,2017-04-08,PH
66517,2017-01-04,MY
66526,2017-01-16,ID
66527,2017-01-31,VN
66537,2017-01-10,VN
66543,2017-01-13,TW
66551,2017-01-27,SG
66557,2017-01-18,VN
66561,2017-01-20,VN
66566,2017-03-14,PH
66570,2017-02-22,VN
66573,2017-05-31,SG
66581,2017-03-28,PH
66583,2017-04-04,VN
66584,2017-03-09,PH
66591,2017-04-03,TH
66601,2017-05-23,MY
66609,2017-04-24,PH
66612,2017-02-12,SG
66620,2017-02-16,PH
66621,2017-01-26,TW
66630,2017-01-31,ID
66632,2017-05-02,PH
66634,2017-01-07,TH
66640,2017-05-27,TH
66647,2017-03-06,TW
66654,2017-04-15,SG
66663,2017-01-15,TW
66673,2017-03-11,VN
66682,2017-04-17,SG
66684,2017-03-29,TH
66691,2017-04-21,MY
66699,2017-04-11,PH
66704,2017-05-21,PH
66712,2017-03-20,ID
66719,2017-02-27,ID
66721,2017-03-09,PH
66725,2017-03-15,PH
66728,2017-02-09,PH
66729,2017-04-20,ID
66732,2017-01-05,MY
66737,2017-02-09,TW
66739,2017-01-09,MY
66749,2017-03-04,TH
66753,2017-01-08,TW
66761,2017-01-27,TH
66768,2017-05-13,TH
66778,2017-05-01,MY
66782,2017-02-28,SG
66791,2017-02-25,PH
66800,2017-02-13,PH
66810,2017-03-21,TH
66817,2017-04-07,TW
66824,2017-02-18,TW
66827,2017-05-23,MY
66835,2017-01-01,PH
66842,2017-02-23,SG
66843,2017-01-08,SG
66847,2017-04-14,VN
66855,2017-04-26,MY
66859,2017-04-13,SG
66865,2017-04-20,VN
66873,2017-03-26,VN
66875,2017-04-20,TW
66880,2017-02-25,SG
66886,2017-02-19,ID
66890,2017-01-25,TH
66892,2017-03-11,PH
66899,2017-01-26,ID
66903,2017-03-01,SG
66904,2017-05-06,TW
66908,2017-04-23,ID
66909,2017-03-15,MY
66910,2017-05-27,PH
66916,2017-04-07,VN
66919,2017-03-06,TW
66926,2017-01-19,ID
66931,2017-01-04,VN
66935,2017-03-23,TH
66939,2017-03-18,SG
66942,2017-05-29,VN
66950,2017-05-19,SG
66956,2017-06-01,TW
66965,2017-01-05,MY
66974,2017-05-02,TW
66976,2017-05-19,ID
66986,2017-05-24,VN
66996,2017-02-27,ID
67005,2017-02-01,TH
67011,2017-05-20,ID
67014,2017-05-25,TH
67019,2017-01-09,TH
67028,2017-03-15,SG
67037,2017-05-23,ID
67045,2017-05-13,MY
67046,2017-03-01,MY
67052,2017-04-23,TH
67060,2017-02-11,TW
67062,2017-02-21,TH
67068,2017-01-14,TH
67077,2017-05-18,ID
67080,2017-03-13,PH
67089,2017-03-18,PH
67097,2017-03-02,MY
67101,2017-04-06,TH
67106,2017-04-09,TH
67116,2017-05-10,VN
67117,2017-03-20,TH
67124,2017-02-12,TH
67129,2017-01-22,TH
67135,2017-04-11,TW
67145,2017-01-10,MY
67154,2017-02-04,TW
67160,2017-04-13,TW
67163,2017-05-10,MY
67164,2017-04-24,SG
67165,2017-03-18,MY
67172,2017-03-01,MY
67178,2017-01-02,TH
67180,2017-03-10,MY
67182,2017-03-30,PH
67187,2017-03-29,ID
67189,2017-03-15,MY
67192,2017-03-06,TW
67197,2017-03-03,PH
67205,2017-01-27,MY
67210,2017-03-06,TH
67218,2017-04-26,PH
67219,2017-01-02,VN
67221,2017-02-07,SG
67225,2017-05-25,SG
67235,2017-04-27,VN
67245,2017-05-12,ID
67249,2017-01-16,TW
67256,2017-01-08,TH
67265,2017-02-06,PH
67270,2017-03-27,TH
67272,2017-03-15,TH
67278,2017-05-27,ID
67282,2017-01-13,MY
67289,2017-05-01,PH
67292,2017-02-05,MY
67298,2017-05-19,TW
67302,2017-03-06,MY
67308,2017-05-23,SG
67315,2017-05-31,MY
67317,2017-03-31,VN
67321,2017-02-13,ID
67327,2017-02-16,ID
67337,2017-01-06,ID
67345,2017-03-16,TH
67354,2017-01-25,TW
67357,2017-01-15,TW
67364,2017-04-22,VN
67373,2017-02-27,TW
67374,2017-03-28,TH
67376,2017-03-14,PH
67385,2017-05-29,TW
67393,2017-05-16,TH
67395,2017-04-16,PH
67402,2017-02-21,SG
67409,2017-05-06,MY
67412,2017-06-01,TH
67413,2017-01-01,PH
67417,2017-02-15,ID
67426,2017-02-28,MY
67429,2017-03-08,SG
67437,2017-05-11,VN
67440,2017-05-19,TW
67447,2017-03-02,TH
67455,2017-01-23,VN
67458,2017-01-16,VN
67463,2017-01-06,PH
67467,2017-02-12,VN
67469,2017-02-13,ID
67475,2017-02-07,VN
67481,2017-04-02,VN
67483,2017-03-21,VN
67491,2017-03-29,ID
67500,2017-02-19,SG
67502,2017-03-07,ID
67503,2017-05-17,PH
67510,2017-03-18,SG
67519,2017-01-25,PH
67528,2017-04-18,TW
67538,2017-01-08,PH
67542,2017-05-23,TW
67543,2017-03-16,TH
67548,2017-02-27,ID
67553,2017-02-02,SG
67560,2017-05-12,TW
67565,2017-01-28,MY
67568,2017-02-04,ID
67578,2017-01-15,VN
67583,2017-01-28,PH
67589,2017-03-05,SG
67596,2017-05-12,TH
67599,2017-03-24,MY
67609,2017-04-06,TH
67616,2017-02-24,PH
67626,2017-05-10,VN
67636,2017-02-13,TH
67646,2017-05-26,TW
67653,2017-05-30,VN
67661,2017-01-15,MY
67671,2017-05-31,VN
67672,2017-02-22,SG
67679,2017-01-05,TW
67680,2017-05-02,MY
67687,2017-01-20,MY
67694,2017-04-12,VN
67701,2017-02-07,MY
67711,2017-05-16,SG
67716,2017-04-01,VN
67721,2017-04-11,ID
67722,2017-04-16,MY
67728,2017-03-08,MY
67734,2017-01-19,VN
67741,2017-04-16,MY
67742,2017-06-01,TW
67746,2017-03-18,MY
67749,2017-01-26,MY
67756,2017-05-29,PH
67766,2017-04-04,TH
67774,2017-02-14,TH
67778,2017-04-08,TW
67780,2017-02-14,TH
67788,2017-02-19,TH
67797,2017-04-19,MY
67807,2017-01-16,PH
67816,2017-01-03,PH
67823,2017-01-10,VN
67833,2017-01-21,SG
67837,2017-05-05,ID
67838,2017-03-02,PH
67839,2017-03-03,TH
67840,2017-02-28,TH
67848,2017-05-21,PH
67852,2017-05-07,MY
67857,2017-05-02,TW
67864,2017-01-30,TH
67867,2017-01-08,PH
67872,2017-01-10,TH
67881,2017-01-22,SG
67883,2017-03-25,VN
67891,2017-02-26,SG
67901,2017-03-23,VN
67909,2017-04-17,MY
67914,2017-01-28,VN
67918,2017-01-30,TH
67920,2017-05-07,PH
67927,2017-04-21,VN
67928,2017-04-25,TW
67931,2017-03-14,SG
67935,2017-03-08,ID
67944,2017-02-17,MY
67946,2017-04-25,ID
67951,2017-03-05,PH
67952,2017-02-25,TW
67954,2017-04-06,TW
67956,2017-04-22,SG
67961,2017-04-01,MY
67964,2017-02-11,TW
67966,2017-01-19,TH
67975,2017-05-05,SG
67982,2017-02-14,TH
67986,2017-03-15,SG
67990,2017-01-27,VN
67998,2017-05-30,TW
68005,2017-03-19,PH
68008,2017-03-29,PH
68017,2017-05-21,PH
68022,2017-01-30,SG
68030,2017-05-01,MY
68033,2017-05-26,MY
68041,2017-01-21,VN
68048,2017-04-07,ID
68054,2017-03-05,TH
68057,2017-01-01,TW
68065,2017-03-07,TH
68074,2017-04-07,PH
68077,2017-03-25,PH
68082,2017-02-19,SG
68089,2017-05-03,MY
68096,2017-01-16,ID
68103,2017-03-02,TH
68112,2017-04-26,TW
68118,2017-02-02,VN
68122,2017-01-11,PH
68127,2017-01-18,SG
68130,2017-02-13,TH
68134,2017-05-08,VN
68144,2017-02-10,ID
68151,2017-05-28,ID
68160,2017-05-08,PH
68164,2017-05-08,VN
68166,2017-02-13,MY
68169,2017-01-19,ID
68175,2017-01-04,VN
68177,2017-02-24,PH
68185,2017-03-15,TH
68190,2017-05-14,SG
68192,2017-04-27,TH
68193,2017-01-09,SG
68197,2017-04-22,TH
68207,2017-04-29,PH
68216,2017-04-17,SG
68226,2017-04-12,ID
68229,2017-04-28,TH
68234,2017-05-16,VN
68237,2017-05-20,PH
68242,2017-01-26,MY
68249,2017-03-10,VN
68256,2017-05-25,ID
68260,2017-03-13,ID
68261,2017-01-05,PH
68262,2017-05-25,ID
68271,2017-03-04,TW
68280,2017-04-26,MY
68283,2017-01-17,MY
68286,2017-05-01,TH
68290,2017-01-07,MY
68298,2017-05-19,MY
68308,2017-03-01,SG
68313,2017-02-06,ID
68314,2017-05-26,TW
68316,2017-03-23,MY
68319,2017-04-20,ID
68325,2017-03-18,PH
68335,2017-03-24,TH
68341,2017-04-17,ID
68350,2017-05-03,SG
68355,2017-05-05,PH
68361,2017-01-21,TH
68368,2017-05-22,MY
68369,2017-04-17,PH
68374,2017-03-16,SG
68380,2017-05-01,PH
68390,2017-05-06,PH
68393,2017-03-10,VN
68402,2017-03-10,VN
68411,2017-06-01,MY
68414,2017-05-25,PH
68416,2017-05-14,TW
68421,2017-03-05,PH
68431,2017-02-25,ID
68437,2017-02-09,TW
68440,2017-04-29,TW
68449,2017-04-24,PH
68451,2017-02-16,VN
68461,2017-02-06,MY
68470,2017-03-15,MY
68476,2017-02-11,VN
68481,2017-01-28,VN
68491,2017-03-02,VN
68494,2017-02-02,PH
68496,2017-04-10,MY
68505,2017-02-18,VN
68509,2017-01-01,TW
68519,2017-04-21,TW
68527,2017-01-20,ID
68529,2017-05-24,ID
68538,2017-02-12,TH
68547,2017-01-06,VN
68552,2017-01-06,TW
68561,2017-05-27,ID
68569,2017-05-10,TH
68577,2017-01-21,MY
68581,2017-03-25,MY
68585,2017-04-05,TH
68591,2017-02-12,TW
68599,2017-04-25,SG
68602,2017-04-14,ID
68605,2017-04-06,ID
68609,2017-01-16,TH
68617,2017-03-24,TW
68622,2017-04-08,SG
68632,2017-05-12,MY
68637,2017-01-21,VN
68638,2017-02-07,VN
68645,2017-03-25,TW
68646,2017-02-11,TW
68655,2017-02-26,TW
68656,2017-02-16,ID
68664,2017-04-13,SG
68665,2017-02-17,ID
68673,2017-03-21,SG
68676,2017-01-13,SG
68684,2017-02-27,TW
68685,2017-05-07,PH
68688,2017-04-04,TH
68691,2017-02-22,VN
68694,2017-05-17,MY
68701,2017-05-09,VN
68708,2017-03-05,MY
68713,2017-01-20,TH
68720,2017-03-10,MY
68724,2017-03-13,SG
68733,2017-02-24,VN
68736,2017-03-22,ID
68744,2017-03-03,PH
68747,2017-03-11,TH
68750,2017-01-21,TH
68751,2017-01-11,PH
68755,2017-03-27,VN
68760,2017-02-26,SG
68765,2017-04-13,TH
68771,2017-03-12,MY
68781,2017-04-30,SG
68783,2017-02-27,TW
68784,2017-04-30,TW
68788,2017-02-02,TW
68795,2017-05-07,VN
68805,2017-03-26,PH
68807,2017-01-27,MY
68815,2017-03-10,SG
68817,2017-04-29,TW
68823,2017-04-09,TW
68833,2017-04-10,PH
68843,2017-01-26,MY
68847,2017-03-01,MY
68849,2017-05-17,PH
68857,2017-05-22,VN
68862,2017-01-10,VN
68872,2017-02-09,TW
68877,2017-05-09,TH
68880,2017-02-27,TH
68890,2017-03-30,SG
68896,2017-05-12,PH
68898,2017-05-22,VN
68905,2017-03-10,TW
68908,2017-01-22,PH
68914,2017-02-03,TH
68919,2017-05-23,ID
68922,2017-05-03,PH
68927,2017-02-18,SG
68932,2017-01-22,TH
68942,2017-01-21,MY
68950,2017-05-28,TW
68952,2017-03-24,SG
